0.004655	0.013699
0.004788	0.013699
0.004921	0.013699
0.005054	0.013699
0.005187	0.013699
0.00532	0.013699
0.005453	0.013699
0.005586	0.013699
0.005719	0.013699
0.005852	0.013699
0.005985	0.013699
0.006118	0.013699
0.006251	0.013699
0.006384	0.013699
0.006517	0.013699
0.00665	0.013699
0.006783	0.013699
0.006916	0.013699
0.007049	0.013699
0.007182	0.013699
0.007315	0.013699
0.007448	0.013699
0.007581	0.013699
0.007714	0.013699
0.007847	0.013699
0.00798	0.013699
0.008113	0.013699
0.008246	0.013699
0.008379	0.013699
0.008512	0.013699
0.008645	0.013699
0.008778	0.013699
0.008911	0.013699
0.009044	0.013699
0.009177	0.013699
0.00931	0.013699
0.009443	0.013699
0.009576	0.013699
0.009709	0.013699
0.009842	0.013699
0.009975	0.013699
0.010108	0.013699
0.010241	0.013699
0.010374	0.013699
0.010507	0.013699
0.01064	0.013699
0.010773	0.013699
0.010906	0.013699
0.011039	0.013699
0.011172	0.013699
0.011305	0.013699
0.011438	0.013699
0.011571	0.013699
0.011704	0.013699
0.011837	0.013699
0.01197	0.013699
0.012103	0.013699
0.012236	0.013699
0.012369	0.013699
0.012502	0.013699
0.012635	0.013699
0.012768	0.013699
0.012901	0.013699
0.013034	0.013699
0.013167	0.013699
0.0133	0.013699
0.013433	0.013699
0.013566	0.013699
0.013699	0.013699
0.013832	0.013699
0.013965	0.013699
0.014098	0.013699
0.014231	0.013699
0.014364	0.013699
0.014497	0.013699
0.01463	0.013699
0.014763	0.013699
0.014896	0.013699
0.015029	0.013699
0.015162	0.013699
0.015295	0.013699
0.015428	0.013699
0.015561	0.013699
0.015694	0.013699
0.015827	0.013699
0.01596	0.013699
0.016093	0.013699
0.016226	0.013699
0.016359	0.013699
0.016492	0.013699
0.016625	0.013699
0.016758	0.013699
0.016891	0.013699
0.017024	0.013699
0.017157	0.013699
0.01729	0.013699
0.017423	0.013699
0.017556	0.013699
0.017689	0.013699
0.017822	0.013699
0.017955	0.013699
0.018088	0.013699
0.018221	0.013699
0.018354	0.013699
0.018487	0.013699
0.01862	0.013699
0.018753	0.013699
0.018886	0.013699
0.019019	0.013699
0.019152	0.013699
0.019285	0.013699
0.019418	0.013699
0.019551	0.013699
0.019684	0.013699
0.019817	0.013699
0.01995	0.013699
0.020083	0.013699
0.020216	0.013699
0.020349	0.013699
0.020482	0.013699
0.020615	0.013699
0.020748	0.013699
0.020881	0.013699
0.021014	0.013699
0.021147	0.013699
0.02128	0.013699
0.021413	0.013699
0.021546	0.013699
0.021679	0.013699
0.021812	0.013699
0.021945	0.013699
0.022078	0.013699
0.022211	0.013699
0.022344	0.013699
0.022477	0.013699
0.02261	0.013699
0.022743	0.013699
0.022876	0.013699
0.023009	0.013699
0.023142	0.013699
0.023275	0.013699
0.023408	0.013699
0.023541	0.013699
0.023674	0.013699
0.023807	0.013699
0.02394	0.013699
0.024073	0.013699
0.024206	0.013699
0.024339	0.013699
0.024472	0.013699
0.024605	0.013699
0.024738	0.013699
0.024871	0.013699
0.025004	0.013699
0.025137	0.013699
0.02527	0.013699
0.025403	0.013699
0.025536	0.013699
0.025669	0.013699
0.025802	0.013699
0.025935	0.013699
0.026068	0.013699
0.026201	0.013699
0.026334	0.013699
0.026467	0.013699
0.0266	0.013699
0.026733	0.013699
0.026866	0.013699
0.026999	0.013699
0.027132	0.013699
0.027265	0.013699
0.027398	0.013699
0.027531	0.013699
0.027664	0.013699
0.027797	0.013699
0.02793	0.013699
0.028063	0.013699
0.028196	0.013699
0.028329	0.013699
0.028462	0.013699
0.028595	0.013699
0.028728	0.013699
0.028861	0.013699
0.028994	0.013699
0.029127	0.013699
0.02926	0.013699
0.029393	0.013699
0.029526	0.013699
0.029659	0.013699
0.029792	0.013699
0.029925	0.013699
0.030058	0.013699
0.030191	0.013699
